ANNOSCOLASTICO;AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;CODICESCUOLA;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SITOWEBSCUOLA;LONGITUDINE;LATITUDINE
201516;NORD EST;31015;C957;TVRI02000Q;TVRI02000Q;IPSIA PITTONI CONEGLIANO;IPSIA PITTONI CONEGLIANO;Non Disponibile;CONEGLIANO;IST PROF INDUSTRIA E ARTIGIANATO;SI;Non Disponibile;TVRI02000Q@istruzione.it;tvri02000q@pec.istruzione.it;VIA I. PITTONI 16;TREVISO;VENETO;www.ipsiaconegliano.gov.it; 1.2298457E7;4,59E+14
201516;NORD EST;36030;B403;VIIC81500R;VIMM81501T;IC ALIGHIERI CALDOGNO;SCUOLA SEC. I GR.D. ALIGHIERI;Non Disponibile;CALDOGNO;SCUOLA PRIMO GRADO;NO;Non Disponibile;VIIC81500R@istruzione.it;Non Disponibile;VIA PAGELLO, 4;VICENZA;VENETO;www.istitutocaldogno.gov.it; 1.15079493E7;4,56E+23
201516;NORD EST;36100;L840;VITF02000X;VITF020509;ITI  ALESSANDRO ROSSI;ITI ROSSI - SERALE  VICENZA;Non Disponibile;VICENZA;ISTITUTO TECNICO INDUSTRIALE;NO;Non Disponibile;VITF02000X@istruzione.it;Non Disponibile;VIA        LEGIONE GALLIENO 52;VICENZA;VENETO;www.itisrossi.gov.it; 1.1555180000000002E7;4,56E+12
201516;NORD EST;36060;H512;VIIC88900A;VIEE88903E;IC - ROMANO D'EZZELINO;ROMANO D'EZZ. - SACRO CUORE;Non Disponibile;ROMANO D'EZZELINO;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC88900A@istruzione.it;Non Disponibile;VIA LANZARINI;VICENZA;VENETO;www.icromano.gov.it; 1.1790267E7;4,58E+15
201516;NORD EST;35010;L900;PDIC84900E;PDMM84901G;I.C. VIGONZA DON L. MILANI;VIGONZA DON MILANI;Non Disponibile;VIGONZA;SCUOLA PRIMO GRADO;NO;Non Disponibile;PDIC84900E@istruzione.it;Non Disponibile;VIA ROMA,35;PADOVA;VENETO;www.donlorenzomilanivigonza.net; 1.1916330499999998E7;4,55E+23
201516;SUD;71015;I054;FGEE080003;FGEE08007A;P.ZZA 4 NOVEM. - SANNICANDRO G.;PROF. MICHELE ARCANGELO ZUPPA;Non Disponibile;SAN NICANDRO GARGANICO;SCUOLA PRIMARIA;NO;Non Disponibile;FGEE080003@istruzione.it;Non Disponibile;VIALE  VITTORIO VENETO;FOGGIA;PUGLIA;http://www.scuolapiazza4novembre.gov.it; 1.55728495E7;4,18E+15
201516;NORD EST;35010;E684;PDIC83900X;PDMM839011;LOREGGIA-VILLA DEL CONTE;LOREGGIA A.CANOVA;Non Disponibile;LOREGGIA;SCUOLA PRIMO GRADO;NO;Non Disponibile;PDIC83900X@istruzione.it;Non Disponibile;VIA PALLADIO, 36;PADOVA;VENETO;WWW.ICLOREGGIAVILLADELCONTE.IT; 1.19246356E7;4,54E+15
201516;NORD EST;31020;M048;TVIC876001;TVMM876012;IC VILLORBA E POVEGLIANO;SMS MANZONI  VILLORBA   (IC);Non Disponibile;VILLORBA;SCUOLA PRIMO GRADO;NO;Non Disponibile;TVIC876001@istruzione.it;Non Disponibile;VIA GALVANI 4;TREVISO;VENETO;www.icvillorbapovegliano.it; 1.22615024E7;4,57E+23
201516;NORD EST;31023;H238;TVIC81900R;TVEE81901V;IC RESANA;SCUOLA PRIMARIA DI RESANA;Non Disponibile;RESANA;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC81900R@istruzione.it;Non Disponibile;VIA CASTELLANA, 4;TREVISO;VENETO;www.icresana.gov.it; 1.1955071E7;4,56E+22
201516;NORD EST;37123;L781;VRIC89200E;VREE89202N;IC VR 03 S.BERNARDINO-B.GO TN;MESSEDAGLIA ANGELO;Non Disponibile;VERONA;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC89200E@istruzione.it;Non Disponibile;STRADONE ANTONIO PROVOLO 53/B;VERONA;VENETO;www.comprensivo03vr.gov.it; 1.0983621399999999E7;4,54E+23
201516;NORD EST;37052;B886;VRIC85600B;VREE85602E;IC CASALEONE;SAN GIOVANNI BOSCO;Non Disponibile;CASALEONE;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC85600B@istruzione.it;Non Disponibile;VIA S. GIOVANNI BOSCO;VERONA;VENETO;www.iccasaleone.it; 1.11748218E7;4,52E+22
201516;NORD EST;30122;L736;VERH04000D;VERH04050V;ANDREA BARBARIGO;ANDREA BARBARIGO - CORSO SERALE;Non Disponibile;VENEZIA;IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE;NO;Non Disponibile;VERH04000D@istruzione.it;Non Disponibile;CASTELLO 6395/C;VENEZIA;VENETO;www.barbarigo.it; 1.2344E7;4,54E+13
201516;NORD EST;37040;A374;VRIC8AA00T;VREE8AA032;IC 02 SAN BONIFACIO;BENIAMINO BURATO ARCOLE;Non Disponibile;ARCOLE;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC8AA00T@istruzione.it;Non Disponibile;P.ZZA G. MARCONI 2;VERONA;VENETO;WWW.IC2SANBONIFACIO.IT; 1.13282406E7;4,53E+15
201516;NORD EST;36060;E970;VIIC84400R;VIAA84402P;IC LUSIANA  POZZA;M. GUDERZO;Non Disponibile;MAROSTICA;SCUOLA INFANZIA;NO;Non Disponibile;VIIC84400R@istruzione.it;Non Disponibile;VIA PIANARI 8;VICENZA;VENETO;www.iclusiana.gov.it; 1.16192E7;4,58E+13
201516;NORD EST;35121;G224;PDIC88000E;PDIC88000E;II IC DI PADOVA ARDIGO';II IC DI PADOVA ARDIGO';Non Disponibile;PADOVA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;PDIC88000E@istruzione.it;pdic88000e@pec.istruzione.it;VIA DEGLI AGNUSDEI, 17;PADOVA;VENETO;Non Disponibile; 1.18835635E7;4,54E+23
201516;NORD EST;30027;H823;VEIC809006;VEEE80904B;IPPOLITO NIEVO;SILVIO TRENTIN;Non Disponibile;SAN DONA' DI PIAVE;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC809006@istruzione.it;Non Disponibile;VIA M.L. KING 1;VENEZIA;VENETO;www.icnievo.gov.it; 1.25765855E7;4,56E+15
201516;NORD EST;35020;B589;PDIC824006;PDAA824024;DI CORREZZOLA;CANDIANA CPL;Non Disponibile;CANDIANA;SCUOLA INFANZIA;NO;Non Disponibile;PDIC824006@istruzione.it;Non Disponibile;VIA ROMA, 68;PADOVA;VENETO;www.icscorrezzola.it; 1.19432764E7;4,54E+15
201516;NORD EST;30028;I040;VEIC832007;VEEE83202A;I.C. S.MICHELE AL TAGLIAMENTO;ZANETTO ELTI DA RODEANO;Non Disponibile;SAN MICHELE AL TAGLIAMENTO;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC832007@istruzione.it;Non Disponibile;VIA G.PASCOLI 7;VENEZIA;VENETO;www.icsanmichele.gov.it; 1.29971306E7;4,58E+15
201516;NORD EST;31021;F269;TVIC87800L;TVEE87804T;IC MOGLIANO 1;C. COLLODI;Non Disponibile;MOGLIANO VENETO;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC87800L@istruzione.it;Non Disponibile;VIA MARIGNANA 26/B2;TREVISO;VENETO;www.istitutocomprensivo1moglianoveneto.it; 1.2235239900000002E7;4,55E+13
201516;NORD EST;31039;H280;TVIC845009;TVEE84501B;IC RIESE PIO X;MARGHERITA SARTO SANSON;Non Disponibile;RIESE PIO X;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC845009@istruzione.it;Non Disponibile;VIA MERRY DEL VAL 25;TREVISO;VENETO;www.icriese.it; 1.19185537E7;4,57E+23
201516;NORD EST;45027;L359;ROVC01000V;ROVC01000V;M. E T.BELLINI-CONVITTO ANN.IPA;M. E T.BELLINI-CONVITTO ANN.IPA;ANNESSO A ISTITUTO;TRECENTA;CONVITTO ANNESSO;NO;Non Disponibile;ROVC01000V@istruzione.it;Non Disponibile;VIA MAZZINI 53;ROVIGO;VENETO;Non Disponibile; 1.1460341E7;4,50E+15
201516;SUD;71045;G131;FGEE06000T;FGAA06002P;VITTORIO VENETO - ORTA NOVA;VIA PIRANDELLO;Non Disponibile;ORTA NOVA;SCUOLA INFANZIA;NO;Non Disponibile;FGEE06000T@istruzione.it;Non Disponibile;VIA PIRANDELLO;FOGGIA;PUGLIA;ortanovaprimocircolo.it; 1.57091172E7;4,13E+15
201516;NORD EST;35040;F092;PDIC87200G;PDMM87202N;DI MEGLIADINO SAN FIDENZIO;MEGLIADINO SAN  VITALE;Non Disponibile;MEGLIADINO SAN VITALE;SCUOLA PRIMO GRADO;NO;Non Disponibile;PDIC87200G@istruzione.it;Non Disponibile;VIA   ROMA, 50;PADOVA;VENETO;www.icmegliadino.it; 1.17123612E7;4,52E+22
201516;NORD EST;35020;A161;PDIC895008;PDIC895008;ALBIGNASEGO;ALBIGNASEGO;Non Disponibile;ALBIGNASEGO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;PDIC895008@istruzione.it;pdic895008@pec.istruzione.it;VIA TITO LIVIO, 1;PADOVA;VENETO;Non Disponibile; 1.1862857300000003E7;4,53E+15
201516;NORD EST;30125;L736;VEIC841002;VEMM841013;FRANCESCO MOROSINI;MOROSINI;Non Disponibile;VENEZIA;SCUOLA PRIMO GRADO;NO;Non Disponibile;VEIC841002@istruzione.it;Non Disponibile;S. CROCE,  1882;VENEZIA;VENETO;www.icmorosini.gov.it; 1.2329099999999998E7;4,54E+13
201516;NORD EST;31025;I221;TVIC853008;TVEE85301A;IC SANTA LUCIA DI PIAVE;ANTONIO CANOVA;Non Disponibile;SANTA LUCIA DI PIAVE;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC853008@istruzione.it;Non Disponibile;VIA ROMA    N. 18;TREVISO;VENETO;www.icsantalucia.gov.it; 1.2282843000000002E7;4,58E+15
201516;NORD EST;31010;F360;TVIC83000G;TVAA83002D;IC ASOLO;SCUOLA INFANZIA;Non Disponibile;MONFUMO;SCUOLA INFANZIA;NO;Non Disponibile;TVIC83000G@istruzione.it;Non Disponibile;VIA CHIESA, 36;TREVISO;VENETO;www.icasolo.gov.it; 1.23924104E7;4,59E+22
201516;NORD EST;37069;L949;VRIC86800N;VRAA86802G;IC VILLAFRANCA CAVALCHINI MORO;CALURI;Non Disponibile;VILLAFRANCA DI VERONA;SCUOLA INFANZIA;NO;Non Disponibile;VRIC86800N@istruzione.it;Non Disponibile;VIA DEL CAPITEL;VERONA;VENETO;www.icsvillafranca.gov.it; 1.1033423899999999E7;4,54E+23
201516;NORD EST;45100;H620;ROIC81900G;ROEE81904R;ROVIGO 4;FRAZ. GRANZETTE;Non Disponibile;ROVIGO;SCUOLA PRIMARIA;NO;Non Disponibile;ROIC81900G@istruzione.it;Non Disponibile;VIA RAMAZZINA, 2;ROVIGO;VENETO;www.comprensivorovigo4.it; 1.17713875E7;4,51E+15
201516;NORD EST;36015;I531;VIIC842005;VIAA842012;IC 1 SCHIODON A. BATTISTELLA;SCUOLA INFANZIA   - CA' TRENTA;Non Disponibile;SCHIO;SCUOLA INFANZIA;NO;Non Disponibile;VIIC842005@istruzione.it;Non Disponibile;VIA SAN MARCO 20;VICENZA;VENETO;www.icsbattistella.it; 1.1368590799999999E7;4,57E+15
201516;NORD EST;30172;L736;VEIC87200N;VEIC87200N;I.C. C. GIULIO  CESARE;I.C. C. GIULIO  CESARE;Non Disponibile;VENEZIA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VEIC87200N@istruzione.it;VEIC87200N@pec.istruzione.it;VIA CAPPUCCINA N. 68/D;VENEZIA;VENETO;Non Disponibile; 1.22381786E7;4,55E+23
201516;NORD EST;30020;F130;VEIC80600P;VEMM80601Q;ENRICO MATTEI;E. MATTEI  (IST. COMPRENSIVO);Non Disponibile;MEOLO;SCUOLA PRIMO GRADO;NO;Non Disponibile;VEIC80600P@istruzione.it;Non Disponibile;VIA ROMA, 27;VENEZIA;VENETO;www.icmattei.it; 1.23670007E7;4,56E+23
201516;NORD OVEST;23848;G009;LCIC82100A;LCMM82101B;I.C. M. D'OGGIONO  OGGIONO;M.D'OGGIONO - OGGIONO;Non Disponibile;OGGIONO;SCUOLA PRIMO GRADO;NO;Non Disponibile;LCIC82100A@istruzione.it;Non Disponibile;VIA        VITTORIO VENETO     2;LECCO;LOMBARDIA;www.icsoggiono.gov.it; 9351419.5;4,58E+15
201516;NORD EST;36100;L840;VIIC86100E;VIEE86101L;IC VICENZA 6 - F. MUTTONI;IC VICENZA 6 - P.PADOVA;Non Disponibile;VICENZA;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC86100E@istruzione.it;Non Disponibile;CONTRA' PORTA PADOVA 63;VICENZA;VENETO;www.ic6muttoni.gov.it; 1.1555051E7;4,55E+15
201516;NORD EST;36015;I531;VITF03000E;VITF03000E;ITI  SILVIO DE PRETTO;ITI  SILVIO DE PRETTO;Non Disponibile;SCHIO;ISTITUTO TECNICO INDUSTRIALE;SI;Non Disponibile;VITF03000E@istruzione.it;vitf03000e@pec.istruzione.it;VIA  XXIX APRILE,40;VICENZA;VENETO;www.depretto.gov.it; 1.1361571E7;4,57E+15
201516;NORD EST;30034;F229;VEIC86900T;VEIC86900T;I.C. ADELE ZARA;I.C. ADELE ZARA;Non Disponibile;MIRA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VEIC86900T@istruzione.it;VEIC86900T@pec.istruzione.it;VIA MARMOLADA, 20;VENEZIA;VENETO;Non Disponibile; 1.216694E7;4,55E+22
201516;NORD EST;35020;I418;PDIC845007;PDIC845007;DI SAONARA;DI SAONARA;Non Disponibile;SAONARA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;PDIC845007@istruzione.it;pdic845007@pec.istruzione.it;VIA V. BACHELET, 12;PADOVA;VENETO;Non Disponibile; 1.204903E7;4,53E+15
201516;NORD EST;35010;E592;PDIC84800P;PDEE84802T;ISTITUTO COMPRENSIVO  LIMENA;LIMENA-PETRARCA;Non Disponibile;LIMENA;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC84800P@istruzione.it;Non Disponibile;VIA PETRARCA 10;PADOVA;VENETO;iclimena; 1.1707407E7;4,56E+14
201516;NORD EST;32040;I088;BLIC82500Q;BLAA82503P;IC S. STEFANO DI CADORE;S. PIETRO DI CADORE;Non Disponibile;SAN PIETRO DI CADORE;SCUOLA INFANZIA;NO;Non Disponibile;BLIC82500Q@istruzione.it;Non Disponibile;VIA DANTE N.5;BELLUNO;VENETO;www.icsantostefanodicadore.it; 1.2336182E7;4,64E+14
201516;NORD EST;32010;C630;BLIC822008;BLAA822015;IC PUOS D'ALPAGO;FRAZ. LAMOSANO;Non Disponibile;CHIES D'ALPAGO;SCUOLA INFANZIA;NO;Non Disponibile;BLIC822008@istruzione.it;Non Disponibile;VIA MAZZINI, 71;BELLUNO;VENETO;www.comprensivopuos.it; 1.2389675599999998E7;4,62E+15
201516;NORD EST;31020;M048;TVIC876001;TVIC876001;IC VILLORBA E POVEGLIANO;IC VILLORBA E POVEGLIANO;Non Disponibile;VILLORBA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;TVIC876001@istruzione.it;tvic876001@pec.istruzione.it;VIA SOLFERINO, 14;TREVISO;VENETO;Non Disponibile; 1.22536913E7;4,57E+23
201516;NORD EST;31100;L407;TVIC870002;TVAA87001V;IC TREVISO 1 A. MARTINI;SCUOLA INFANZIA;Non Disponibile;TREVISO;SCUOLA INFANZIA;NO;Non Disponibile;TVIC870002@istruzione.it;Non Disponibile;VIA S. BARTOLOMEO, 46/A;TREVISO;VENETO;www.ic1martini.it; 1.22409142E7;4,57E+23
201516;NORD EST;36071;A459;VIIC87900Q;VIEE87902V;I.C. 2  GOFFREDO  PARISE;VILL. GIARDINO;Non Disponibile;ARZIGNANO;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC87900Q@istruzione.it;Non Disponibile;PIAZZA SAN GIOVANNI BATTISTA 1;VICENZA;VENETO;www.icparise.gov.it; 1.1480459999999998E7;4,57E+13
201516;NORD EST;35127;G224;PDIC88500N;PDMM88501P;X IC DI PADOVA STEFANINI;STEFANINI - X I.C.;Non Disponibile;PADOVA;SCUOLA PRIMO GRADO;NO;Non Disponibile;PDIC88500N@istruzione.it;Non Disponibile;VIA VECCHIA, 1;PADOVA;VENETO;www.10icpadova.gov.it; 1.19004531E7;4,54E+23
201516;NORD EST;35040;B749;PDIC831009;PDMM83102B;ISTITUTO COMPRENSIVO  PONSO;CARCERI SEZ. DI PONSO;Non Disponibile;CARCERI;SCUOLA PRIMO GRADO;NO;Non Disponibile;PDIC831009@istruzione.it;Non Disponibile;VIA        ROMA;PADOVA;VENETO;www.ic-ponso.it; 1.17736877E7;4,51E+23
201516;NORD EST;31010;D505;TVIC84300N;TVIC84300N;IC FARRA DI SOLIGO;IC FARRA DI SOLIGO;Non Disponibile;FARRA DI SOLIGO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;TVIC84300N@istruzione.it;tvic84300n@pec.istruzione.it;VIA BRIGATA MAZZINI 72;TREVISO;VENETO;Non Disponibile; 1.2089706E7;4,59E+23
201516;NORD EST;31013;C815;TVIC84800R;TVEE84801V;IC  CODOGNE';COLLODI;Non Disponibile;CODOGNE';SCUOLA PRIMARIA;NO;Non Disponibile;TVIC84800R@istruzione.it;Non Disponibile;VIA CALLE 14;TREVISO;VENETO;www.iccodogne.gov.it; 1.24318201E7;4,59E+23
201516;NORD EST;37021;B073;VRIC845001;VRAA84501T;IC BOSCO CHIESANUOVA;CORBIOLO;Non Disponibile;BOSCO CHIESANUOVA;SCUOLA INFANZIA;NO;Non Disponibile;VRIC845001@istruzione.it;Non Disponibile;VILLAGGIO PREALPINO, 21;VERONA;VENETO;www.istitutobosco.gov.it; 1.10338506E7;4,56E+23
201516;NORD EST;37020;F861;VRIC86400A;VREE86402D;IC NEGRAR;ARBIZZANO - S. MARIA;Non Disponibile;NEGRAR;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC86400A@istruzione.it;Non Disponibile;VIA CARLO MONTANARI;VERONA;VENETO;www.icnegrar.org; 1.12094664E7;4,52E+15
201516;NORD EST;45025;D788;ROIC81200R;ROIC81200R;FRATTA POLESINE;FRATTA POLESINE;Non Disponibile;FRATTA POLESINE;ISTITUTO COMPRENSIVO;SI;Non Disponibile;ROIC81200R@istruzione.it;roic81200r@pec.istruzione.it;VIA ROMA, 49;ROVIGO;VENETO;Non Disponibile; 1.16418381E7;4,50E+23
201516;NORD OVEST;12070;E564;CNIC81600C;CNAA81604C;CORTEMILIA-SALICETO;LEVICE-CAPOLUOGO;Non Disponibile;LEVICE;SCUOLA INFANZIA;NO;Non Disponibile;CNIC81600C@istruzione.it;Non Disponibile;VIA VITTORIO VENETO 16;CUNEO;PIEMONTE;www.iccortemilia-saliceto.gov.it; 8155918.0;4,45E+12
201516;NORD EST;37054;F918;VRIC857007;VREE857019;IC NOGARA;NOGARA DON G. CALABRIA;Non Disponibile;NOGARA;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC857007@istruzione.it;Non Disponibile;VIA S.FRANCESCO 4;VERONA;VENETO;www.icnogara.gov.it; 1.10634557E7;4,52E+15
201516;NORD EST;37139;L781;VRIC88400G;VREE88401N;IC VR 14  SAN MASSIMO;ROMAGNOLI B.;Non Disponibile;VERONA;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC88400G@istruzione.it;Non Disponibile;PIAZZA RISORGIMENTO, 15;VERONA;VENETO;www.istitutosanmassimo.gov.it; 1.09466996E7;4,54E+15
201516;NORD EST;35016;G587;PDIS01900V;PDPS019019;I.I.S. ROLANDO DA PIAZZOLA;L.S. (S.A. IIS R. DA PIAZZOLA);Non Disponibile;PIAZZOLA SUL BRENTA;LICEO SCIENTIFICO;NO;Non Disponibile;PDIS01900V@istruzione.it;Non Disponibile;VIA DANTE, 4;PADOVA;VENETO;www.rolandodapiazzola.it; 1.17758111E7;4,55E+15
201516;ISOLE;7014;G203;SSIC847006;SSEE847018;N 2 OZIERI;OZIERI;Non Disponibile;OZIERI;SCUOLA PRIMARIA;NO;Non Disponibile;SSIC847006@istruzione.it;Non Disponibile;VIA VITTORIO VENETO OZIERI;SASSARI;SARDEGNA;www.istitutocomprensivo2ozieri.gov.it; 9000090.799999999;4,06E+22
201516;NORD EST;36075;F464;VIIS007002;VIRI00701N;IS S. CECCATO MONTECCHIO M.;IPSIA SILVIO CECCATO;Non Disponibile;MONTECCHIO MAGGIORE;IST PROF INDUSTRIA E ARTIGIANATO;NO;Non Disponibile;VIIS007002@istruzione.it;Non Disponibile;VIA VENETO 31;VICENZA;VENETO;www.silvioceccato.gov.it; 1.1397620499999998E7;4,55E+15
201516;NORD EST;36050;A954;VIIC820008;VIEE82001A;IC BOLZANO VICENTINOG.ZANELLA;IC BOLZANO VICENTINO - LISIERA;Non Disponibile;BOLZANO VICENTINO;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC820008@istruzione.it;Non Disponibile;VIA ALBERERIA,  7;VICENZA;VENETO;www.icbolzanoquinto.gov.it; 1.161362E7;4,56E+13
201516;NORD EST;36100;L840;VIIC86600N;VIIC86600N;IC VICENZA 11- VIA PRATI;IC VICENZA 11- VIA PRATI;Non Disponibile;VICENZA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VIIC86600N@istruzione.it;viic86600n@pec.istruzione.it;VIA PRATI,13;VICENZA;VENETO;Non Disponibile; 1.1539078E7;4,56E+15
201516;NORD EST;36031;D379;VIIC86000P;VIAA86001G;IC DUEVILLE RONCALLI;DUEVILLE - CAPOLUOGO;Non Disponibile;DUEVILLE;SCUOLA INFANZIA;NO;Non Disponibile;VIIC86000P@istruzione.it;Non Disponibile;VIA IV NOVEMBRE 3;VICENZA;VENETO;ICRONCALLI.IT; 1.15495232E7;4,56E+15
201516;NORD EST;32030;I626;BLIC814009;BLMM81402B;IC  PEDAVENA F. BERTON;LEONIDA RECH SEREN DEL GRAPPA;Non Disponibile;SEREN DEL GRAPPA;SCUOLA PRIMO GRADO;NO;Non Disponibile;BLIC814009@istruzione.it;Non Disponibile;VIA G. MARCONI;BELLUNO;VENETO;www.comprensivopedavena.it; 1.18110178E7;4,60E+23
201516;NORD EST;45011;A059;ROIS00200A;RORC002019;I.I.S. C. COLOMBO - ADRIA;I.P.S.S.C.T. C. COLOMBO - ADRIA;Non Disponibile;ADRIA;IST PROF PER I SERVIZI COMMERCIALI E TURISTICI;NO;Non Disponibile;ROIS00200A@istruzione.it;Non Disponibile;VIA SAN    FRANCESCO 33;ROVIGO;VENETO;www.istituto-colombo.it; 1.20597E7;4,50E+13
201516;NORD EST;36025;F964;VIIC83300A;VIEE83301C;IC NOVENTA VIC. A.FOGAZZARO;PRIMARIA  NOVENTA VIC. - SALINE;Non Disponibile;NOVENTA VICENTINA;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC83300A@istruzione.it;Non Disponibile;VIA SALINE N. 7;VICENZA;VENETO;www.icsfogazzaronoventa.gov.it; 1.15633284E7;4,53E+15
201516;NORD EST;35010;B031;PDIC861005;PDEE861028;DI BORGORICCO;BORGORICCO-MINNITI;Non Disponibile;BORGORICCO;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC861005@istruzione.it;Non Disponibile;VIA CHIESA;PADOVA;VENETO;http://icborgoricco.net; 1.18226187E7;4,55E+14
201516;NORD EST;32046;I392;BLIS003003;BLPS00302E;ISTITUTO OMNICOMPRENSIVO VALBOITE;LICEO CLASSICO SAN VITO DI CADORE;Non Disponibile;SAN VITO DI CADORE;LICEO SCIENTIFICO;NO;Non Disponibile;BLIS003003@istruzione.it;Non Disponibile;VIA BEATA VERGINE DELLA DIFESA, 116;BELLUNO;VENETO;www.polovalboite.it; 1.220343E7;4,65E+13
201516;SUD;80054;E131;NAEE142002;NAEE14208A;GRAGNANO 2 - VIA V. VENETO;GRAGNANO 2 - AURANO;Non Disponibile;GRAGNANO;SCUOLA PRIMARIA;NO;Non Disponibile;NAEE142002@istruzione.it;Non Disponibile;VIA NUOVA AURANO;NAPOLI;CAMPANIA;www.secondocircolodidattico-gragnano.gov.it; 1.42681244E7;4,09E+15
201516;NORD EST;31058;L014;TVIC85200C;TVIC85200C;IC SUSEGANA;IC SUSEGANA;Non Disponibile;SUSEGANA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;TVIC85200C@istruzione.it;tvic85200c@pec.istruzione.it;VIA CARPENI  7;TREVISO;VENETO;Non Disponibile; 1.2245954E7;4,59E+14
201516;NORD EST;37050;G080;VRIC843009;VRIC843009;IC OPPEANO;IC OPPEANO;Non Disponibile;OPPEANO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VRIC843009@istruzione.it;vric843009@pec.istruzione.it;VIA A.MORO, 12;VERONA;VENETO;Non Disponibile; 1.117633E7;4,53E+15
201516;NORD EST;30174;L736;VEIC845009;VEEE84501B;DON LORENZO MILANI;F. FILZI;Non Disponibile;VENEZIA;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC845009@istruzione.it;Non Disponibile;VIA VOLPI, 20;VENEZIA;VENETO;www.icdonmilanimestre.it; 1.2217492799999999E7;4,55E+23
201516;NORD EST;30035;F241;VEIS00300B;VEPS00301T;ETTORE MAJORANA;ETTORE MAIORANA;Non Disponibile;MIRANO;LICEO SCIENTIFICO;NO;Non Disponibile;VEIS00300B@istruzione.it;Non Disponibile;VIA MATTEOTTI, 44;VENEZIA;VENETO;www.majoranacorner.it; 1.2097996499999998E7;4,55E+15
201516;SUD;83042;A489;AVIC878003;AVEE878015;I.C. ATRIPALDA DE AMICIS-MASI;EDMONDO DE AMICIS;Non Disponibile;ATRIPALDA;SCUOLA PRIMARIA;NO;Non Disponibile;AVIC878003@istruzione.it;Non Disponibile;PIAZZA VITTORIO VENETO;AVELLINO;CAMPANIA;www.icatripalda.govit; 1.4727406400000002E7;4,10E+22
201516;NORD OVEST;16019;H536;GEIC81800V;GEIC81800V;I.C.  RONCO SCRIVIA;I.C.  RONCO SCRIVIA;Non Disponibile;RONCO SCRIVIA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;GEIC81800V@istruzione.it;geic81800v@pec.istruzione.it;VIA VITTORIO VENETO,1;GENOVA;LIGURIA;Non Disponibile; 8687388.0;4,44E+14
201516;NORD OVEST;22079;L956;COIC85400X;COIC85400X;ISTIT. COMPRENSIVO VILLAGUARDIA;ISTIT. COMPRENSIVO VILLAGUARDIA;Non Disponibile;VILLA GUARDIA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;COIC85400X@istruzione.it;coic85400x@pec.istruzione.it;VIA VITTORIO VENETO, 4;COMO;LOMBARDIA;Non Disponibile; 9022903.0;4,58E+14
201516;CENTRO;62012;C770;MCIC83600N;MCAA83603L;VIA UGO BASSI;VIALE  V. VENETO;Non Disponibile;CIVITANOVA MARCHE;SCUOLA INFANZIA;NO;Non Disponibile;MCIC83600N@istruzione.it;Non Disponibile;VIALE  V. VENETO 229;MACERATA;MARCHE;www.iscviaugobassi.gov.it; 1.37369018E7;4,33E+15
